"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2023-08-22,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-08-23,"05-11yrs",464119,0,354806,66412,1075423,.4316,.3299,.0618
2023-08-23,"12-17yrs",760045,0,701699,180473,961857,.7902,.7295,.1876
2023-08-23,"18-29yrs",2151687,0,2067478,947432,2454802,.8765,.8422,.3860
2023-08-23,"30-39yrs",1919733,0,1857090,1007842,2077137,.9242,.8941,.4852
2023-08-23,"40-49yrs",1721036,0,1680709,1032970,1855340,.9276,.9059,.5568
2023-08-23,"50-59yrs",1793867,0,1761054,1234052,2019276,.8884,.8721,.6111
2023-08-23,"60-69yrs",1827777,0,1797707,1455357,1813493,.9999,.9913,.8025
2023-08-23,"70-79yrs",1245402,0,1228628,1095440,1181151,.9999,.9999,.9274
2023-08-23,"80+",728229,0,718767,660018,674976,.9999,.9999,.9778
2023-08-23,"Adults_18plus",11387731,0,11111433,7433111,12076175,.9430,.9201,.6155
2023-08-23,"Ontario_12plus",12147776,0,11813132,7613584,13038032,.9317,.9061,.5840
2023-08-23,"Ontario_5plus",12611895,0,12167938,7679996,14113455,.8936,.8622,.5442
2023-08-23,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-08-24,"05-11yrs",464130,0,354821,66427,1075423,.4316,.3299,.0618
2023-08-24,"12-17yrs",760047,0,701700,180480,961857,.7902,.7295,.1876
2023-08-24,"18-29yrs",2151696,0,2067485,947454,2454802,.8765,.8422,.3860
2023-08-24,"30-39yrs",1919743,0,1857092,1007847,2077137,.9242,.8941,.4852
2023-08-24,"40-49yrs",1721029,0,1680702,1032969,1855340,.9276,.9059,.5568
2023-08-24,"50-59yrs",1793862,0,1761045,1234049,2019276,.8884,.8721,.6111
2023-08-24,"60-69yrs",1827745,0,1797670,1455331,1813493,.9999,.9913,.8025
2023-08-24,"70-79yrs",1245329,0,1228549,1095372,1181151,.9999,.9999,.9274
2023-08-24,"80+",728070,0,718610,659875,674976,.9999,.9999,.9776
2023-08-24,"Adults_18plus",11387474,0,11111153,7432897,12076175,.9430,.9201,.6155
2023-08-24,"Ontario_12plus",12147521,0,11812853,7613377,13038032,.9317,.9060,.5839
2023-08-24,"Ontario_5plus",12611651,0,12167674,7679804,14113455,.8936,.8621,.5441
2023-08-24,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-08-25,"05-11yrs",464151,0,354827,66441,1075423,.4316,.3299,.0618
2023-08-25,"12-17yrs",760051,0,701703,180486,961857,.7902,.7295,.1876
2023-08-25,"18-29yrs",2151700,0,2067490,947470,2454802,.8765,.8422,.3860
2023-08-25,"30-39yrs",1919743,0,1857089,1007852,2077137,.9242,.8941,.4852
2023-08-25,"40-49yrs",1721028,0,1680697,1032972,1855340,.9276,.9059,.5568
2023-08-25,"50-59yrs",1793847,0,1761029,1234039,2019276,.8884,.8721,.6111
2023-08-25,"60-69yrs",1827709,0,1797634,1455307,1813493,.9999,.9913,.8025
2023-08-25,"70-79yrs",1245256,0,1228472,1095308,1181151,.9999,.9999,.9273
2023-08-25,"80+",727919,0,718461,659738,674976,.9999,.9999,.9774
2023-08-25,"Adults_18plus",11387202,0,11110872,7432686,12076175,.9429,.9201,.6155
2023-08-25,"Ontario_12plus",12147253,0,11812575,7613172,13038032,.9317,.9060,.5839
2023-08-25,"Ontario_5plus",12611404,0,12167402,7679613,14113455,.8936,.8621,.5441
2023-08-25,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-08-26,"05-11yrs",464160,0,354841,66451,1075423,.4316,.3300,.0618
2023-08-26,"12-17yrs",760055,0,701703,180489,961857,.7902,.7295,.1876
2023-08-26,"18-29yrs",2151702,0,2067490,947489,2454802,.8765,.8422,.3860
2023-08-26,"30-39yrs",1919745,0,1857093,1007865,2077137,.9242,.8941,.4852
2023-08-26,"40-49yrs",1721027,0,1680690,1032976,1855340,.9276,.9059,.5568
2023-08-26,"50-59yrs",1793842,0,1761023,1234039,2019276,.8884,.8721,.6111
2023-08-26,"60-69yrs",1827681,0,1797603,1455281,1813493,.9999,.9912,.8025
2023-08-26,"70-79yrs",1245197,0,1228415,1095261,1181151,.9999,.9999,.9273
2023-08-26,"80+",727770,0,718315,659600,674976,.9999,.9999,.9772
2023-08-26,"Adults_18plus",11386964,0,11110629,7432511,12076175,.9429,.9200,.6155
2023-08-26,"Ontario_12plus",12147019,0,11812332,7613000,13038032,.9317,.9060,.5839
2023-08-26,"Ontario_5plus",12611179,0,12167173,7679451,14113455,.8936,.8621,.5441
2023-08-26,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-08-27,"05-11yrs",464167,0,354851,66474,1075423,.4316,.3300,.0618
2023-08-27,"12-17yrs",760053,0,701703,180495,961857,.7902,.7295,.1877
2023-08-27,"18-29yrs",2151701,0,2067492,947501,2454802,.8765,.8422,.3860
2023-08-27,"30-39yrs",1919748,0,1857093,1007864,2077137,.9242,.8941,.4852
2023-08-27,"40-49yrs",1721023,0,1680684,1032975,1855340,.9276,.9059,.5568
2023-08-27,"50-59yrs",1793826,0,1761009,1234025,2019276,.8884,.8721,.6111
2023-08-27,"60-69yrs",1827647,0,1797570,1455254,1813493,.9999,.9912,.8025
2023-08-27,"70-79yrs",1245146,0,1228363,1095216,1181151,.9999,.9999,.9272
2023-08-27,"80+",727618,0,718165,659460,674976,.9999,.9999,.9770
2023-08-27,"Adults_18plus",11386709,0,11110376,7432295,12076175,.9429,.9200,.6155
2023-08-27,"Ontario_12plus",12146762,0,11812079,7612790,13038032,.9316,.9060,.5839
2023-08-27,"Ontario_5plus",12610929,0,12166930,7679264,14113455,.8935,.8621,.5441
2023-08-27,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-08-28,"05-11yrs",464167,0,354851,66474,1075423,.4316,.3300,.0618
2023-08-28,"12-17yrs",760053,0,701703,180495,961857,.7902,.7295,.1877
2023-08-28,"18-29yrs",2151702,0,2067491,947503,2454802,.8765,.8422,.3860
2023-08-28,"30-39yrs",1919746,0,1857089,1007862,2077137,.9242,.8941,.4852
2023-08-28,"40-49yrs",1721015,0,1680682,1032975,1855340,.9276,.9059,.5568
2023-08-28,"50-59yrs",1793814,0,1760996,1234019,2019276,.8883,.8721,.6111
2023-08-28,"60-69yrs",1827619,0,1797543,1455232,1813493,.9999,.9912,.8024
2023-08-28,"70-79yrs",1245092,0,1228310,1095167,1181151,.9999,.9999,.9272
2023-08-28,"80+",727475,0,718022,659328,674976,.9999,.9999,.9768
2023-08-28,"Adults_18plus",11386463,0,11110133,7432086,12076175,.9429,.9200,.6154
2023-08-28,"Ontario_12plus",12146516,0,11811836,7612581,13038032,.9316,.9060,.5839
2023-08-28,"Ontario_5plus",12610683,0,12166687,7679055,14113455,.8935,.8621,.5441
2023-08-28,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-08-29,"05-11yrs",464173,0,354859,66484,1075423,.4316,.3300,.0618
2023-08-29,"12-17yrs",760054,0,701705,180497,961857,.7902,.7295,.1877
2023-08-29,"18-29yrs",2151707,0,2067497,947519,2454802,.8765,.8422,.3860
2023-08-29,"30-39yrs",1919750,0,1857091,1007866,2077137,.9242,.8941,.4852
2023-08-29,"40-49yrs",1721012,0,1680677,1032976,1855340,.9276,.9059,.5568
2023-08-29,"50-59yrs",1793802,0,1760983,1234009,2019276,.8883,.8721,.6111
2023-08-29,"60-69yrs",1827579,0,1797500,1455201,1813493,.9999,.9912,.8024
2023-08-29,"70-79yrs",1245040,0,1228254,1095113,1181151,.9999,.9999,.9272
2023-08-29,"80+",727317,0,717863,659178,674976,.9999,.9999,.9766
2023-08-29,"Adults_18plus",11386207,0,11109865,7431862,12076175,.9429,.9200,.6154
2023-08-29,"Ontario_12plus",12146261,0,11811570,7612359,13038032,.9316,.9059,.5839
2023-08-29,"Ontario_5plus",12610434,0,12166429,7678843,14113455,.8935,.8620,.5441
2023-08-29,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-08-30,"05-11yrs",464194,0,354876,66504,1075423,.4316,.3300,.0618
2023-08-30,"12-17yrs",760057,0,701709,180505,961857,.7902,.7295,.1877
2023-08-30,"18-29yrs",2151717,0,2067500,947542,2454802,.8765,.8422,.3860
2023-08-30,"30-39yrs",1919754,0,1857093,1007876,2077137,.9242,.8941,.4852
2023-08-30,"40-49yrs",1721017,0,1680675,1032973,1855340,.9276,.9059,.5568
2023-08-30,"50-59yrs",1793788,0,1760969,1234004,2019276,.8883,.8721,.6111
2023-08-30,"60-69yrs",1827546,0,1797471,1455174,1813493,.9999,.9912,.8024
2023-08-30,"70-79yrs",1244988,0,1228202,1095065,1181151,.9999,.9999,.9271
2023-08-30,"80+",727160,0,717708,659030,674976,.9999,.9999,.9764
2023-08-30,"Adults_18plus",11385970,0,11109618,7431664,12076175,.9428,.9200,.6154
2023-08-30,"Ontario_12plus",12146027,0,11811327,7612169,13038032,.9316,.9059,.5838
2023-08-30,"Ontario_5plus",12610221,0,12166203,7678673,14113455,.8935,.8620,.5441
2023-08-30,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-08-31,"05-11yrs",464209,0,354899,66526,1075423,.4317,.3300,.0619
2023-08-31,"12-17yrs",760062,0,701713,180512,961857,.7902,.7295,.1877
2023-08-31,"18-29yrs",2151724,0,2067507,947572,2454802,.8765,.8422,.3860
2023-08-31,"30-39yrs",1919762,0,1857096,1007884,2077137,.9242,.8941,.4852
2023-08-31,"40-49yrs",1721018,0,1680675,1032975,1855340,.9276,.9059,.5568
2023-08-31,"50-59yrs",1793773,0,1760955,1234000,2019276,.8883,.8721,.6111
2023-08-31,"60-69yrs",1827508,0,1797431,1455148,1813493,.9999,.9911,.8024
2023-08-31,"70-79yrs",1244932,0,1228148,1095020,1181151,.9999,.9999,.9271
2023-08-31,"80+",727008,0,717555,658887,674976,.9999,.9999,.9762
2023-08-31,"Adults_18plus",11385725,0,11109367,7431486,12076175,.9428,.9199,.6154
2023-08-31,"Ontario_12plus",12145787,0,11811080,7611998,13038032,.9316,.9059,.5838
2023-08-31,"Ontario_5plus",12609996,0,12165979,7678524,14113455,.8935,.8620,.5441
2023-08-31,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-01,"05-11yrs",464221,0,354920,66559,1075423,.4317,.3300,.0619
2023-09-01,"12-17yrs",760065,0,701717,180520,961857,.7902,.7295,.1877
2023-09-01,"18-29yrs",2151735,0,2067512,947611,2454802,.8765,.8422,.3860
2023-09-01,"30-39yrs",1919768,0,1857098,1007891,2077137,.9242,.8941,.4852
2023-09-01,"40-49yrs",1721017,0,1680674,1032984,1855340,.9276,.9059,.5568
2023-09-01,"50-59yrs",1793761,0,1760940,1233991,2019276,.8883,.8721,.6111
2023-09-01,"60-69yrs",1827477,0,1797401,1455124,1813493,.9999,.9911,.8024
2023-09-01,"70-79yrs",1244880,0,1228097,1094973,1181151,.9999,.9999,.9270
2023-09-01,"80+",726876,0,717425,658768,674976,.9999,.9999,.9760
2023-09-01,"Adults_18plus",11385514,0,11109147,7431342,12076175,.9428,.9199,.6154
2023-09-01,"Ontario_12plus",12145579,0,11810864,7611862,13038032,.9316,.9059,.5838
2023-09-01,"Ontario_5plus",12609800,0,12165784,7678421,14113455,.8935,.8620,.5440
2023-09-01,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-02,"05-11yrs",464233,0,354933,66571,1075423,.4317,.3300,.0619
2023-09-02,"12-17yrs",760067,0,701720,180522,961857,.7902,.7295,.1877
2023-09-02,"18-29yrs",2151732,0,2067515,947637,2454802,.8765,.8422,.3860
2023-09-02,"30-39yrs",1919776,0,1857102,1007899,2077137,.9242,.8941,.4852
2023-09-02,"40-49yrs",1721009,0,1680666,1032978,1855340,.9276,.9059,.5568
2023-09-02,"50-59yrs",1793754,0,1760932,1233989,2019276,.8883,.8721,.6111
2023-09-02,"60-69yrs",1827436,0,1797362,1455097,1813493,.9999,.9911,.8024
2023-09-02,"70-79yrs",1244824,0,1228041,1094926,1181151,.9999,.9999,.9270
2023-09-02,"80+",726743,0,717293,658643,674976,.9999,.9999,.9758
2023-09-02,"Adults_18plus",11385274,0,11108911,7431169,12076175,.9428,.9199,.6154
2023-09-02,"Ontario_12plus",12145341,0,11810631,7611691,13038032,.9315,.9059,.5838
2023-09-02,"Ontario_5plus",12609574,0,12165564,7678262,14113455,.8934,.8620,.5440
2023-09-02,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-03,"05-11yrs",464246,0,354947,66582,1075423,.4317,.3301,.0619
2023-09-03,"12-17yrs",760069,0,701720,180524,961857,.7902,.7295,.1877
2023-09-03,"18-29yrs",2151732,0,2067516,947646,2454802,.8765,.8422,.3860
2023-09-03,"30-39yrs",1919775,0,1857101,1007900,2077137,.9242,.8941,.4852
2023-09-03,"40-49yrs",1721007,0,1680663,1032979,1855340,.9276,.9059,.5568
2023-09-03,"50-59yrs",1793743,0,1760920,1233987,2019276,.8883,.8721,.6111
2023-09-03,"60-69yrs",1827409,0,1797335,1455079,1813493,.9999,.9911,.8024
2023-09-03,"70-79yrs",1244773,0,1227988,1094879,1181151,.9999,.9999,.9270
2023-09-03,"80+",726595,0,717148,658504,674976,.9999,.9999,.9756
2023-09-03,"Adults_18plus",11385034,0,11108671,7430974,12076175,.9428,.9199,.6153
2023-09-03,"Ontario_12plus",12145103,0,11810391,7611498,13038032,.9315,.9058,.5838
2023-09-03,"Ontario_5plus",12609349,0,12165338,7678080,14113455,.8934,.8620,.5440
2023-09-03,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-04,"05-11yrs",464246,0,354947,66583,1075423,.4317,.3301,.0619
2023-09-04,"12-17yrs",760069,0,701720,180525,961857,.7902,.7295,.1877
2023-09-04,"18-29yrs",2151728,0,2067512,947644,2454802,.8765,.8422,.3860
2023-09-04,"30-39yrs",1919775,0,1857099,1007902,2077137,.9242,.8941,.4852
2023-09-04,"40-49yrs",1721001,0,1680659,1032976,1855340,.9276,.9058,.5568
2023-09-04,"50-59yrs",1793726,0,1760904,1233978,2019276,.8883,.8720,.6111
2023-09-04,"60-69yrs",1827381,0,1797309,1455063,1813493,.9999,.9911,.8024
2023-09-04,"70-79yrs",1244712,0,1227927,1094827,1181151,.9999,.9999,.9269
2023-09-04,"80+",726454,0,717007,658372,674976,.9999,.9999,.9754
2023-09-04,"Adults_18plus",11384777,0,11108417,7430762,12076175,.9427,.9199,.6153
2023-09-04,"Ontario_12plus",12144846,0,11810137,7611287,13038032,.9315,.9058,.5838
2023-09-04,"Ontario_5plus",12609092,0,12165084,7677870,14113455,.8934,.8619,.5440
2023-09-04,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-05,"05-11yrs",464247,0,354947,66583,1075423,.4317,.3301,.0619
2023-09-05,"12-17yrs",760068,0,701720,180526,961857,.7902,.7295,.1877
2023-09-05,"18-29yrs",2151729,0,2067511,947648,2454802,.8765,.8422,.3860
2023-09-05,"30-39yrs",1919775,0,1857097,1007902,2077137,.9242,.8941,.4852
2023-09-05,"40-49yrs",1720995,0,1680653,1032975,1855340,.9276,.9058,.5568
2023-09-05,"50-59yrs",1793712,0,1760890,1233968,2019276,.8883,.8720,.6111
2023-09-05,"60-69yrs",1827349,0,1797279,1455041,1813493,.9999,.9911,.8023
2023-09-05,"70-79yrs",1244667,0,1227882,1094788,1181151,.9999,.9999,.9269
2023-09-05,"80+",726284,0,716840,658216,674976,.9999,.9999,.9752
2023-09-05,"Adults_18plus",11384511,0,11108152,7430538,12076175,.9427,.9198,.6153
2023-09-05,"Ontario_12plus",12144579,0,11809872,7611064,13038032,.9315,.9058,.5838
2023-09-05,"Ontario_5plus",12608826,0,12164819,7677647,14113455,.8934,.8619,.5440
2023-09-05,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-06,"05-11yrs",464250,0,354955,66587,1075423,.4317,.3301,.0619
2023-09-06,"12-17yrs",760069,0,701719,180531,961857,.7902,.7295,.1877
2023-09-06,"18-29yrs",2151732,0,2067514,947667,2454802,.8765,.8422,.3860
2023-09-06,"30-39yrs",1919776,0,1857095,1007913,2077137,.9242,.8941,.4852
2023-09-06,"40-49yrs",1720992,0,1680652,1032976,1855340,.9276,.9058,.5568
2023-09-06,"50-59yrs",1793694,0,1760871,1233957,2019276,.8883,.8720,.6111
2023-09-06,"60-69yrs",1827304,0,1797229,1455006,1813493,.9999,.9910,.8023
2023-09-06,"70-79yrs",1244619,0,1227831,1094743,1181151,.9999,.9999,.9268
2023-09-06,"80+",726110,0,716668,658060,674976,.9999,.9999,.9749
2023-09-06,"Adults_18plus",11384227,0,11107860,7430322,12076175,.9427,.9198,.6153
2023-09-06,"Ontario_12plus",12144296,0,11809579,7610853,13038032,.9315,.9058,.5837
2023-09-06,"Ontario_5plus",12608546,0,12164534,7677440,14113455,.8934,.8619,.5440
2023-09-06,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-07,"05-11yrs",464256,0,354959,66603,1075423,.4317,.3301,.0619
2023-09-07,"12-17yrs",760071,0,701720,180534,961857,.7902,.7295,.1877
2023-09-07,"18-29yrs",2151739,0,2067515,947688,2454802,.8765,.8422,.3861
2023-09-07,"30-39yrs",1919774,0,1857097,1007922,2077137,.9242,.8941,.4852
2023-09-07,"40-49yrs",1720982,0,1680647,1032971,1855340,.9276,.9058,.5568
2023-09-07,"50-59yrs",1793682,0,1760857,1233954,2019276,.8883,.8720,.6111
2023-09-07,"60-69yrs",1827262,0,1797186,1454981,1813493,.9999,.9910,.8023
2023-09-07,"70-79yrs",1244567,0,1227778,1094700,1181151,.9999,.9999,.9268
2023-09-07,"80+",725945,0,716506,657908,674976,.9999,.9999,.9747
2023-09-07,"Adults_18plus",11383951,0,11107586,7430124,12076175,.9427,.9198,.6153
2023-09-07,"Ontario_12plus",12144022,0,11809306,7610658,13038032,.9314,.9058,.5837
2023-09-07,"Ontario_5plus",12608278,0,12164265,7677261,14113455,.8934,.8619,.5440
2023-09-07,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-08,"05-11yrs",464257,0,354961,66605,1075423,.4317,.3301,.0619
2023-09-08,"12-17yrs",760072,0,701719,180541,961857,.7902,.7295,.1877
2023-09-08,"18-29yrs",2151748,0,2067516,947705,2454802,.8765,.8422,.3861
2023-09-08,"30-39yrs",1919780,0,1857093,1007930,2077137,.9242,.8941,.4852
2023-09-08,"40-49yrs",1720979,0,1680647,1032973,1855340,.9276,.9058,.5568
2023-09-08,"50-59yrs",1793676,0,1760847,1233948,2019276,.8883,.8720,.6111
2023-09-08,"60-69yrs",1827234,0,1797153,1454955,1813493,.9999,.9910,.8023
2023-09-08,"70-79yrs",1244507,0,1227717,1094646,1181151,.9999,.9999,.9268
2023-09-08,"80+",725800,0,716362,657771,674976,.9999,.9999,.9745
2023-09-08,"Adults_18plus",11383724,0,11107335,7429928,12076175,.9427,.9198,.6153
2023-09-08,"Ontario_12plus",12143796,0,11809054,7610469,13038032,.9314,.9057,.5837
2023-09-08,"Ontario_5plus",12608053,0,12164015,7677074,14113455,.8933,.8619,.5440
2023-09-08,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-09,"05-11yrs",464265,0,354965,66614,1075423,.4317,.3301,.0619
2023-09-09,"12-17yrs",760071,0,701719,180546,961857,.7902,.7295,.1877
2023-09-09,"18-29yrs",2151756,0,2067518,947735,2454802,.8765,.8422,.3861
2023-09-09,"30-39yrs",1919784,0,1857095,1007941,2077137,.9242,.8941,.4853
2023-09-09,"40-49yrs",1720972,0,1680639,1032971,1855340,.9276,.9058,.5568
2023-09-09,"50-59yrs",1793654,0,1760825,1233934,2019276,.8883,.8720,.6111
2023-09-09,"60-69yrs",1827202,0,1797117,1454926,1813493,.9999,.9910,.8023
2023-09-09,"70-79yrs",1244448,0,1227658,1094597,1181151,.9999,.9999,.9267
2023-09-09,"80+",725658,0,716221,657633,674976,.9999,.9999,.9743
2023-09-09,"Adults_18plus",11383474,0,11107073,7429737,12076175,.9426,.9198,.6152
2023-09-09,"Ontario_12plus",12143545,0,11808792,7610283,13038032,.9314,.9057,.5837
2023-09-09,"Ontario_5plus",12607810,0,12163757,7676897,14113455,.8933,.8619,.5439
2023-09-09,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-10,"05-11yrs",464277,0,354971,66627,1075423,.4317,.3301,.0620
2023-09-10,"12-17yrs",760072,0,701720,180550,961857,.7902,.7295,.1877
2023-09-10,"18-29yrs",2151760,0,2067520,947748,2454802,.8766,.8422,.3861
2023-09-10,"30-39yrs",1919785,0,1857092,1007944,2077137,.9242,.8941,.4853
2023-09-10,"40-49yrs",1720965,0,1680633,1032971,1855340,.9276,.9058,.5568
2023-09-10,"50-59yrs",1793645,0,1760818,1233932,2019276,.8883,.8720,.6111
2023-09-10,"60-69yrs",1827173,0,1797089,1454901,1813493,.9999,.9910,.8023
2023-09-10,"70-79yrs",1244403,0,1227613,1094553,1181151,.9999,.9999,.9267
2023-09-10,"80+",725513,0,716072,657495,674976,.9999,.9999,.9741
2023-09-10,"Adults_18plus",11383244,0,11106837,7429544,12076175,.9426,.9197,.6152
2023-09-10,"Ontario_12plus",12143316,0,11808557,7610094,13038032,.9314,.9057,.5837
2023-09-10,"Ontario_5plus",12607593,0,12163528,7676721,14113455,.8933,.8618,.5439
2023-09-10,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-11,"05-11yrs",464277,0,354971,66629,1075423,.4317,.3301,.0620
2023-09-11,"12-17yrs",760072,0,701721,180550,961857,.7902,.7295,.1877
2023-09-11,"18-29yrs",2151761,0,2067522,947752,2454802,.8766,.8422,.3861
2023-09-11,"30-39yrs",1919785,0,1857090,1007943,2077137,.9242,.8941,.4853
2023-09-11,"40-49yrs",1720959,0,1680627,1032967,1855340,.9276,.9058,.5568
2023-09-11,"50-59yrs",1793635,0,1760808,1233924,2019276,.8883,.8720,.6111
2023-09-11,"60-69yrs",1827136,0,1797051,1454873,1813493,.9999,.9909,.8022
2023-09-11,"70-79yrs",1244363,0,1227573,1094520,1181151,.9999,.9999,.9267
2023-09-11,"80+",725366,0,715926,657355,674976,.9999,.9999,.9739
2023-09-11,"Adults_18plus",11383005,0,11106597,7429334,12076175,.9426,.9197,.6152
2023-09-11,"Ontario_12plus",12143077,0,11808318,7609884,13038032,.9314,.9057,.5837
2023-09-11,"Ontario_5plus",12607354,0,12163289,7676513,14113455,.8933,.8618,.5439
2023-09-11,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-12,"05-11yrs",464279,0,354972,66629,1075423,.4317,.3301,.0620
2023-09-12,"12-17yrs",760073,0,701721,180554,961857,.7902,.7295,.1877
2023-09-12,"18-29yrs",2151766,0,2067527,947768,2454802,.8766,.8422,.3861
2023-09-12,"30-39yrs",1919785,0,1857088,1007944,2077137,.9242,.8941,.4853
2023-09-12,"40-49yrs",1720957,0,1680624,1032971,1855340,.9276,.9058,.5568
2023-09-12,"50-59yrs",1793617,0,1760792,1233918,2019276,.8882,.8720,.6111
2023-09-12,"60-69yrs",1827096,0,1797014,1454844,1813493,.9999,.9909,.8022
2023-09-12,"70-79yrs",1244295,0,1227504,1094461,1181151,.9999,.9999,.9266
2023-09-12,"80+",725191,0,715751,657193,674976,.9999,.9999,.9737
2023-09-12,"Adults_18plus",11382707,0,11106300,7429099,12076175,.9426,.9197,.6152
2023-09-12,"Ontario_12plus",12142780,0,11808021,7609653,13038032,.9313,.9057,.5837
2023-09-12,"Ontario_5plus",12607059,0,12162993,7676282,14113455,.8933,.8618,.5439
2023-09-12,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-13,"05-11yrs",464283,0,354982,66639,1075423,.4317,.3301,.0620
2023-09-13,"12-17yrs",760072,0,701721,180558,961857,.7902,.7295,.1877
2023-09-13,"18-29yrs",2151783,0,2067532,947794,2454802,.8766,.8422,.3861
2023-09-13,"30-39yrs",1919794,0,1857088,1007954,2077137,.9243,.8941,.4853
2023-09-13,"40-49yrs",1720959,0,1680621,1032974,1855340,.9276,.9058,.5568
2023-09-13,"50-59yrs",1793601,0,1760778,1233910,2019276,.8882,.8720,.6111
2023-09-13,"60-69yrs",1827070,0,1796984,1454823,1813493,.9999,.9909,.8022
2023-09-13,"70-79yrs",1244201,0,1227412,1094382,1181151,.9999,.9999,.9265
2023-09-13,"80+",725040,0,715600,657053,674976,.9999,.9999,.9734
2023-09-13,"Adults_18plus",11382448,0,11106015,7428890,12076175,.9426,.9197,.6152
2023-09-13,"Ontario_12plus",12142520,0,11807736,7609448,13038032,.9313,.9056,.5836
2023-09-13,"Ontario_5plus",12606803,0,12162718,7676087,14113455,.8932,.8618,.5439
2023-09-13,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-14,"05-11yrs",464289,0,354991,66643,1075423,.4317,.3301,.0620
2023-09-14,"12-17yrs",760072,0,701721,180560,961857,.7902,.7295,.1877
2023-09-14,"18-29yrs",2151791,0,2067538,947817,2454802,.8766,.8422,.3861
2023-09-14,"30-39yrs",1919791,0,1857088,1007957,2077137,.9242,.8941,.4853
2023-09-14,"40-49yrs",1720957,0,1680615,1032975,1855340,.9276,.9058,.5568
2023-09-14,"50-59yrs",1793581,0,1760758,1233903,2019276,.8882,.8720,.6111
2023-09-14,"60-69yrs",1827037,0,1796949,1454795,1813493,.9999,.9909,.8022
2023-09-14,"70-79yrs",1244146,0,1227356,1094337,1181151,.9999,.9999,.9265
2023-09-14,"80+",724890,0,715454,656915,674976,.9999,.9999,.9732
2023-09-14,"Adults_18plus",11382193,0,11105758,7428699,12076175,.9425,.9196,.6152
2023-09-14,"Ontario_12plus",12142265,0,11807479,7609259,13038032,.9313,.9056,.5836
2023-09-14,"Ontario_5plus",12606554,0,12162470,7675902,14113455,.8932,.8618,.5439
2023-09-14,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-15,"05-11yrs",464295,0,354995,66654,1075423,.4317,.3301,.0620
2023-09-15,"12-17yrs",760074,0,701722,180564,961857,.7902,.7295,.1877
2023-09-15,"18-29yrs",2151807,0,2067541,947841,2454802,.8766,.8422,.3861
2023-09-15,"30-39yrs",1919791,0,1857084,1007967,2077137,.9242,.8941,.4853
2023-09-15,"40-49yrs",1720956,0,1680610,1032975,1855340,.9276,.9058,.5568
2023-09-15,"50-59yrs",1793567,0,1760740,1233895,2019276,.8882,.8720,.6111
2023-09-15,"60-69yrs",1827020,0,1796922,1454778,1813493,.9999,.9909,.8022
2023-09-15,"70-79yrs",1244077,0,1227289,1094281,1181151,.9999,.9999,.9265
2023-09-15,"80+",724730,0,715297,656767,674976,.9999,.9999,.9730
2023-09-15,"Adults_18plus",11381948,0,11105483,7428504,12076175,.9425,.9196,.6151
2023-09-15,"Ontario_12plus",12142022,0,11807205,7609068,13038032,.9313,.9056,.5836
2023-09-15,"Ontario_5plus",12606317,0,12162200,7675722,14113455,.8932,.8617,.5439
2023-09-15,"Undisclosed_or_missing",1979,0,740,56,0,.0000,.0000,.0000
2023-09-16,"05-11yrs",464302,0,355002,66662,1075423,.4317,.3301,.0620
2023-09-16,"12-17yrs",760075,0,701723,180565,961857,.7902,.7296,.1877
2023-09-16,"18-29yrs",2151818,0,2067547,947867,2454802,.8766,.8422,.3861
